"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LIF",3.60256691765366,4.77369353087283,1.33797213537788,3.56785721066201,0.000359912536238672,0.00193693280711057
"VGF",43.9573679845604,8.88765562344378,0.971846579981188,9.1451220866732,5.95625475200487e-20,3.02279928664247e-18
"DHRS2",30.5250655521549,3.36286296974971,0.371690998308658,9.04746949765282,1.4631974456069e-19,7.11196392223862e-18
"VCY1B",3.33854783303988,4.9115333614675,1.1862449892081,4.14040388465312,3.46694854811381e-05,0.000240249787942585
"CEP170B",8.09601078101658,3.50604882459729,0.853024165782515,4.11014009360572,3.95419145436684e-05,0.000270483938731813
"DTWD1",12.8846598187052,-7.11769116461543,1.38548978008396,-5.13731047816471,2.78698300124673e-07,2.97077323159922e-06
"HBA2",2.73404567422541,4.85317229480917,1.15116856149345,4.21586590977865,2.48821582084294e-05,0.000178520432385218
"DNAAF9",2.08333574735081,3.87831851042127,1.13087944030795,3.42947123467481,0.000604758533445053,0.00303677220650255
"KRT5",6.73591064900683,5.49956436736455,0.975174933768421,5.63956699144459,1.70478318370298e-08,2.27370309834164e-07
"NECTIN2",5.80523805748278,4.93135657361112,1.0923830205167,4.5143108973614,6.35229732751073e-06,5.22569203271502e-05
"PXDN",14.1821905176153,6.21748523391324,0.867005506819414,7.17121769701546,7.43335895319857e-13,1.81289906342673e-11
"GDF15",14.0078636362412,4.02817238439196,0.70556796515965,5.70912028790947,1.1356161221253e-08,1.57074598695567e-07
"CALY",4.9913186695447,5.68950864092445,1.01683123158373,5.59533230707612,2.20199593816087e-08,2.87300112763446e-07
"C1QL1",15.4867836055415,4.31100677985958,0.575325183161208,7.49316544110259,6.72320665019629e-14,1.83776523959029e-12
"NAPSA",13.1351254399622,3.03789248305392,0.527375808563362,5.76039407520327,8.39177798841153e-09,1.18567147750289e-07
"SDC1",11.6602429743771,5.10633109323075,1.11631809577696,4.57426168450377,4.77902227588732e-06,4.04970064434307e-05
"RAP1GAP2",11.3180649321891,6.93936821050929,2.10147378570261,3.30214359927843,0.000959489354117631,0.00452813369033838
"REG4",3.72655892316181,3.80022624011202,1.00083511153762,3.79705527544251,0.00014642514793087,0.000869730095541193
"RTL8C",6.14647984074782,3.72797530898829,1.11831474860118,3.33356536131831,0.000857405239325376,0.0040967884817056
"ITGA7",12.0369570022743,4.01129115999239,1.22480252881448,3.27505133735725,0.00105642773803298,0.00491173071600111
"KCNH3",13.064486561892,5.8094109636637,1.4611274254027,3.97597831829251,7.00905115323241e-05,0.000452327920145957
"MARCHF7",89.478820839377,-3.93278044759315,1.02346564647189,-3.84261109412933,0.000121732282402685,0.000737985255286197
"GMPR",17.3795917640304,5.36260998623917,0.708016093149807,7.57413572674895,3.61526295487179e-14,1.02474517102772e-12
"TUBB2B",38.522269282119,3.5896653545021,0.533519121151753,6.72827872926613,1.71681819198992e-11,3.50058468570589e-10
"KIF23",78.3331318842087,-5.30726952741568,1.70707007064303,-3.10899336745826,0.00187725932426137,0.00805743650291256
"PARP6",34.475118156012,8.55882037599624,1.4101821826591,6.0693011734536,1.2846802943337e-09,2.04777445530974e-08
"FNBP1L",20.4535907219677,3.31653488192584,0.775910038129235,4.27438068712476,1.91669309448945e-05,0.000141411178387666
"CHRNA1",58.5187586521168,3.7156884434219,0.451449608573287,8.23057185754255,1.86321794031594e-16,6.80419588574634e-15
"TSPAN11",314.817530613995,-4.39024997266734,0.423119135652544,-10.3759192216551,3.19126168220967e-25,2.47484136299001e-23
"DPEP1",9.24375713761921,3.50130793906899,0.999084229507751,3.50451727257679,0.000457435893288792,0.00239390341335333
"FOXF1",9.36613951968039,3.27780030183882,0.675407753035974,4.85306881229158,1.21565485557528e-06,1.1541196441789e-05
"TLE2",8.31755810311986,4.97159795384107,0.987237678483393,5.03586731158651,4.7569000218255e-07,4.8712350075133e-06
"GNA15",2.06832746051198,3.96736767545399,1.18939368161069,3.33562195326389,0.000851088150345937,0.00407365493320919
"ZMYND8",44.5878230588406,4.61645362689867,1.23570990763238,3.7358716624226,0.000187066061676412,0.00108726733279208
"OSBPL5",17.1335908072963,7.52208348940466,0.898663751690923,8.37029809564605,5.74726572504421e-17,2.22227608035043e-15
"LXN",11.694950829238,5.96562956506399,0.902133834016019,6.61279883330267,3.77120787022327e-11,7.3736194675017e-10
"HERC5",9.2032715931503,6.60539258570619,0.922495642439662,7.16035098901644,8.04707585274825e-13,1.95566611041086e-11
"CSTA",5.38876695050739,5.22451671989521,1.02922659524183,5.07615790735339,3.85143253330353e-07,4.00340170856339e-06
"CNTNAP1",7.93310798985857,3.56673710889798,1.14942642545365,3.10305821226466,0.00191531962225751,0.00820070473500084
"KCNH4",33.4159025352422,3.70071322938435,1.1787858139347,3.13942803318242,0.00169277988251728,0.00738298056817332
"SLC12A7",215.48093672338,3.85508913463629,0.189597802674953,20.3329842447882,6.56836086400054e-92,3.02232177888878e-88
"NPTX2",37.0483791296554,8.1811783009378,0.868795691747466,9.41668838675115,4.6553929692407e-21,2.66651637126136e-19
"SH2D4A",3.31669949584935,3.63534589365382,1.07626732488595,3.37773507528815,0.000730854550939131,0.00357882803162957
"SFRP5",18.9143344002183,7.20921135591736,0.874195198616697,8.24668376962608,1.62850620050241e-16,5.99463989112941e-15
"GMEB2",24.0735852445508,3.60455737148877,0.920440733114527,3.91612109482802,8.99850622079825e-05,0.000564872123110046
"SYCP3",12.1035673188735,6.98805356188934,0.990146253632722,7.05759733600066,1.69406099354844e-12,3.956821988992e-11
"RAB20",10.215628591275,6.30660512724453,0.899912131323282,7.00802323663638,2.41708672282148e-12,5.47872990506201e-11
"ARRDC4",2.56991695258071,4.81581543547561,1.20068198701036,4.01090004478768,6.04877163057086e-05,0.00039609698096964
"DPEP3",12.030826754559,5.8588300855324,0.977211398023812,5.99545819602652,2.02912491106747e-09,3.13311412442677e-08
"PCTP",5.6363040117224,4.45756347714605,1.08708355948745,4.10047915658643,4.12295571755347e-05,0.000281053238148682
"SECTM1",24.2321150402338,3.16901971957813,0.440178463285149,7.19939748057421,6.04792089380098e-13,1.49615591430159e-11
"PNMT",3.65733599848019,4.63142512953242,1.23991698171911,3.73527034294754,0.000187513637127478,0.00108867376292204
"IGFBP4",80.6441560244129,7.27024885912359,0.634685410151805,11.4548857478616,2.22256126815677e-30,2.53555667319306e-28
"BCAM",15.5321770721029,5.87089953886028,0.882001727799344,6.65633564404526,2.80738741839263e-11,5.57599653575423e-10
"EVA1B",9.81666327453962,6.51949438506368,1.38613035596134,4.70337754095439,2.55892602604713e-06,2.29521863960718e-05
"RHOB",4.56732639556115,5.55693618627758,0.998807909007873,5.56356846613014,2.64313092284851e-08,3.38772323667603e-07
"EXOC6B",3.54640780315014,4.73185127279568,1.32092793592319,3.58221757910555,0.000340689849468237,0.00184426771845472
"LRIG1",41.9969619729467,3.46723275523195,0.51285034569741,6.76071057438201,1.37316592028601e-11,2.84185642633104e-10
"PLK2",119.399758687065,3.44223922965491,0.39052946054709,8.81428823534263,1.20447810517353e-18,5.45134943075916e-17
"PTGES2",8.36388378600944,-6.31438114070487,1.3389379851614,-4.71596236023115,2.40570910197729e-06,2.16906652146927e-05
"THRSP",3.03405469529981,4.34913271149494,1.04919525717294,4.14520813143369,3.39505193783881e-05,0.000235622407993599
"PDE3B",2.558789921268,3.75388057757355,1.1999652140985,3.1283244993012,0.00175805966897507,0.00763873329258164
"STK32B",12.2839795635204,6.56831386188358,1.36176829032538,4.82337113336229,1.4115197554348e-06,1.32548426557972e-05
"TEX29",5.41448521897042,4.27035481724656,0.949875021691992,4.49570177099706,6.93408682033705e-06,5.6671482811091e-05
"CD8A",8.78151133284516,6.22073835097104,1.81623932334404,3.42506533748949,0.000614651584318599,0.0030780061475641
"IMPACT",5.31597589308016,3.89843663414289,1.14605800424331,3.40160499704974,0.000669913889513915,0.00332523960116867
"JPH3",20.3096965747809,3.15223709772275,0.83363955818583,3.78129500546094,0.000156014662405506,0.000919960017020761
"SH3RF1",5.58959471732719,3.69767793819788,0.83001707293269,4.45494202321998,8.39158685137123e-06,6.75043501726856e-05
"OTUD6B",18.855966592989,6.06235062967675,1.16575346852921,5.20037108474177,1.98891030300094e-07,2.17723376864592e-06
"MARVELD1",15.4648881202759,3.80812797875821,0.533406846371821,7.1392559069324,9.38374920714592e-13,2.25275259226856e-11
"MAGEC1",22.0784358213444,7.42126656355854,0.984153855720362,7.54075851090018,4.67245667144727e-14,1.30300185641734e-12
"PCDH1",8.76685456997985,6.43858778144356,1.4709391776428,4.37719511405051,1.20216350576455e-05,9.29673111124588e-05
"MX1",44.222999323238,5.95208258890598,1.21406657988951,4.90259981412852,9.45765312786808e-07,9.20687191657905e-06
"HTR6",5.55103678468322,3.28701708440527,0.74583345968625,4.40717299782719,1.04728539727311e-05,8.24214801822011e-05
"MT1A",2.31870718019226,4.13360904297045,1.12717387128702,3.66723284514274,0.000245189506257921,0.00137753192689636
"UROC1",2.92076804983048,4.57363829421809,1.18522390280592,3.85888124884284,0.000113907265976136,0.00069512639236719
"LY6E",296.379309630397,3.47374808714021,0.852554133168077,4.07451908564659,4.61095318894364e-05,0.000311092853471056
"ITGA5",6.03896965406516,4.39916017281702,1.07991758396055,4.07360731796153,4.62905060400569e-05,0.000312161282548581
"BCL6B",3.78897745480853,4.36119482164234,1.07884565966341,4.04246407498454,5.28924183461046e-05,0.000351360415230812
"NTN3",7.29066114613329,4.79566781668189,0.937686433816064,5.11436194844492,3.14803220370594e-07,3.30962959177128e-06
