"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EXOSC9",526.80321376347,-0.31067726176849,0.132010960079464,-2.35342021284806,0.0186015994387491,0.0574701160815786
"PLA2G12A",257.885578540757,-0.373394660689106,0.10336980246249,-3.6122218655163,0.000303584649178595,0.00166495132986147
"SNRPA",5519.74209243408,-0.755192125637266,0.0391412324871769,-19.2940303012859,6.02853785959221e-83,7.5652669648919e-80
"B9D2",32.9052537096547,-0.219191454328424,0.250377680683044,-0.875443265272117,0.381332767413768,0.562684930131444
"COQ8B",202.892711843181,0.0834850317863342,0.221818199854567,0.376366915974751,0.706644138138826,0.826910230079501
"ZNF468",223.217475012763,0.276820224125749,0.0897893611764321,3.08299580817609,0.00204928041545837,0.00871212406990679
"ZNF350",11.4899496354837,5.79994085391242,0.927823115464208,6.25112778205638,4.07499291255288e-10,6.97040919019578e-09
"GPR83",2.4948918492769,0.169689514624625,1.19889347193341,0.141538442403038,0.887444593060673,0.939006987782427
"HAUS3",56.0687360311504,0.583408575830442,0.223322032730019,2.61240939238513,0.00899065205720815,0.031112299071873
"CHPF",868.356417617167,-0.0186733659540077,0.111469794949786,-0.16751951470279,0.866961293973571,0.928599813226178
"FAM124B",1.32174743340304,1.63894081670691,1.13503715232422,1.44395345416743,0.148752068785568,0.294601658180198
"SP140L",171.24046953116,0.238789946132321,0.487577193108224,0.489747981463356,0.624312244396251,0.76747762237473
"ENKD1",170.897959118589,0.0521352301606231,0.163595205937798,0.318684339567053,0.749965891175308,0.856757893988531
"UBE2C",5.12681295683169,1.86340807415142,0.676011535597609,2.75647378192168,0.00584282966080282,0.0215135824587149
"SLC35C2",196.319779167447,-0.389675483574722,0.45153685182131,-0.862998184982986,0.388138464870187,0.568996659182692
"ACTR5",255.725732711785,-0.0720909979773807,0.126696579411357,-0.569005085317388,0.56935268887419,0.724455345293242
"GCNT7",3.13927227367916,1.72272847695516,0.780857747064355,2.20620014776287,0.0273699889454661,0.0791899659197681
"CTCFL",4.14071670496929,5.45144823962871,2.05734897636892,2.6497440649326,0.00805527667541342,0.0283155180105442
"SYS1",133.363527035211,0.196260782834925,0.119433542780946,1.6432635109459,0.10032842443786,0.22060107851867
"SLC12A5",6.3718456797045,1.60932825163416,0.868998789622365,1.85193382413515,0.0640353261575189,0.155815907329172
"ATP5F1E",1702.74782432934,-0.271843596464392,0.0909383786679542,-2.98931650691708,0.00279602331882764,0.0114359424868435
"PLCG1",2967.66690883122,-0.17540369735444,0.0434611553039579,-4.03587286457769,5.43996696898781e-05,0.000359987075934361
"SRSF6",1081.00569019332,0.579072415600302,0.148311193373296,3.90444175135715,9.44431347512588e-05,0.00058937298015659
"RAB22A",569.297416647282,0.380362406540639,0.0590909788593905,6.43689466450923,1.21942495316828e-10,2.26859057325269e-09
"PTGIS",3.63520957676991,0.960652681187681,0.633526919205205,1.51635653050524,0.12942922446841,0.266219218064161
"SNAI1",47.8335740186094,1.37831420884165,0.239612045090567,5.75227429956904,8.80507795725812e-09,1.23899384426087e-07
"MOCS3",200.206855139153,0.273222746947771,0.0976089046010874,2.79915800781077,0.00512360588111265,0.0192504778396513
"RNF114",920.860193711271,0.23608616900366,0.0681775245692976,3.46281520919252,0.000534555381416172,0.00273498980173048
"PEPD",483.089642122663,-0.279338637466384,0.0866559147949883,-3.22353803692739,0.00126617481379112,0.00574565323128618
"NAGK",2.03708528266801,3.94586220017632,2.3799853675538,1.65793548732274,0.0973304883929069,0.215762014095983
"MCEE",57.5534057625208,-0.524027480395826,0.203678116610341,-2.57282171063251,0.0100873156926616,0.034254687778967
"PAIP2B",5.6313214111037,1.69704607813124,0.583375711723714,2.90901051248248,0.00362574667891271,0.0142389209546831
"SNRNP27",215.563468088967,0.807590814261051,0.529935494089461,1.52394173115099,0.127523267619648,0.263843522774844
"MPHOSPH10",448.723482246637,0.0811591009070656,0.107659437015595,0.753850318716688,0.45093910532925,0.624913503660773
"IL17C",12.5300717493955,-0.0393950997533497,0.668177380097465,-0.0589590442998883,0.952984729247144,0.975945575529985
"LIPE",489.701974557044,-0.841701623486337,0.110044713600525,-7.64872383185813,2.02983647153443e-14,5.89891845327606e-13
"LYPD3",3.16608617530244,2.67911721858464,1.34829703026101,1.98703783992316,0.0469182036999454,0.121969657980046
"CEACAM8",1.15516913864001,0.934340358987997,1.32447855704721,0.705440155309884,0.480536362037321,0.650544903048001
"RNF39",6.02259096194132,0.0641919844233322,0.485186724901577,0.13230367017225,0.89474410451921,0.943805884422621
"DST",2.13455545295398,4.4612567740241,2.97865655000864,1.49774124647273,0.134200491003256,0.2735130042535
"FBXO9",40.3159558644649,-0.392837483538141,0.301463476281434,-1.30310141840003,0.192540139451434,0.353434053854733
"RRP36",1329.44529629741,0.0180593323018007,0.127011846639928,0.142186203724744,0.886932928902538,0.938681449863577
"BTN1A1",5.4568998239294,4.38877792656264,0.952208643337608,4.60905071306582,4.04511665078392e-06,3.48556743117486e-05
"BTN3A3",2.07325935738336,-1.68912970833784,1.79058951665335,-0.943337204104077,0.345508451854131,0.525408923236736
"SNRPC",2776.17574180873,-0.220308861510454,0.0598481092990339,-3.68113319018434,0.000232199662603431,0.00131417964025329
"ABCC10",101.483296256916,-0.634339973548826,0.715271304974771,-0.886852260305899,0.375158446968269,0.555653133256437
"H1-3",5.56316027415707,-0.977566026744308,0.764175048829689,-1.27924358200575,0.200811293032422,0.363493192895299
"H4C6",1.24432923015956,-1.78467288113911,1.46538912305083,-1.21788325917389,0.223268338773746,0.391712779414437
"PEX6",73.7252650534448,0.773031108733349,0.257982011599292,2.99645352767483,0.00273139867122628,0.0111829096515486
"UNC5CL",14.5875040304847,0.18672508355155,0.400291814131162,0.46647240078301,0.64087739833106,0.779442432296208
"AARS2",367.879790117385,-0.181440954134288,0.0658700959293066,-2.75452694541412,0.00587770498694363,0.0216131698560921
"ZNF391",163.164915576072,-0.329252079105648,0.132237144897106,-2.48986076765224,0.0127793147235079,0.0419272921851806
"OR2B6",4.1511223172972,3.91120520013721,1.02199704150838,3.8270220375243,0.000129702906730446,0.000781160089226472
"APOBEC2",5.44053360755001,1.4473788306972,0.606140125504616,2.38786176627433,0.0169467146381819,0.0533240138740511
"KLHDC3",113.268261457556,-0.477822493222419,0.229464136815877,-2.08234062129642,0.0373113679951072,0.101525091510763
"MEA1",180.895811573945,0.383624775582186,0.253077440768199,1.51583947750427,0.12955994706159,0.266375559910365
"CDKN1A",3503.00618310341,0.592452038172381,0.115060933879426,5.14902859030521,2.61838972280386e-07,2.79970966178036e-06
"SOX4",345.836940662446,0.293854361678378,0.132177268210682,2.22318380199834,0.0262034086193017,0.0764601524828737
"CPNE5",117.928595647214,0.994030695065447,0.249419094215955,3.98538330912541,6.73712801546528e-05,0.000437232323109933
"SSR1",334.011184578905,0.132563896670861,0.158749635684438,0.835050084362848,0.403689509451064,0.583327749237149
"NRN1",802.709407680028,-1.29445129113858,0.244730679358753,-5.28928900344788,1.227927409077e-07,1.39969528942188e-06
"DEK",52.8334660140356,-3.42147040135863,1.04416351206349,-3.2767572911996,0.00105006591510052,0.00488709032098704
"BLOC1S5",114.413694122852,-0.0557204484565123,0.19771280423385,-0.281825189179996,0.778077555312814,0.874098506226827
"LRRFIP1",875.124736631518,0.17063258514144,0.114558064799425,1.48948557607178,0.13635954879121,0.276241152262088
"EREG",3.31900355626916,-0.419218827525087,0.682638898141407,-0.614115059464788,0.539139297478619,0.699528044214198
"EMC3",255.850178296403,0.364724703248049,0.0926832512979947,3.93517381123573,8.31365077597787e-05,0.000525224875567957
"SH3TC1",857.809662960126,-0.349648125032706,0.155528388311654,-2.24813057492802,0.0245678649677161,0.0723719180568401
"KATNAL2",6.19617163419792,-2.20504625404069,1.49966157862289,-1.47036257077783,0.141463582885582,0.284120951280746
"BBS2",177.206702056964,-0.480212076663758,0.217275344028717,-2.21015448766377,0.0270944423889899,0.078606911041954
"MT2A",287.193836283511,0.229661099810183,0.104409928762999,2.19960977400428,0.0278345931305977,0.0802315146324432
"GOT2",3929.11223846022,-0.788672025221575,0.107248896702452,-7.35366096501339,1.92850517465718e-13,4.9945751277613e-12
"SPHK2",158.668640631881,0.453736241477515,0.352902355816038,1.28572743706488,0.198538202245098,0.360781815898067
"RAP2A",1012.37561022908,-0.171125935228548,0.0809441886812572,-2.11412255798139,0.0345048009694554,0.0952418061552414
"HROB",59.3678824608492,0.0738217957597987,0.315389627908235,0.234065388419424,0.814934215641678,0.897771913819134
"SLC22A5",57.1676616419845,0.276481007442607,0.199886225666952,1.38319189589019,0.16660603398019,0.319687196700382
"IRF1",23.9495473293288,-0.0907751507230865,0.399107628005814,-0.227445291328193,0.820077505583793,0.900764412103807
"RPS29",1469.43956022153,-0.386481481347348,0.0848275284450936,-4.55608560607192,5.21157034147508e-06,4.37062679184216e-05
"SOX9",1.66459989648991,4.01783690167781,1.27413184098041,3.15339180173552,0.00161385042099045,0.00708349482077971
"MRPS7",588.67339437919,-0.474017142103561,0.125442509807928,-3.77876002982844,0.000157611216302242,0.00092818482501542
"ARMC7",205.888338575591,-0.1644984194495,0.143452000629155,-1.14671401394222,0.251499836656324,0.425922349256913
"NUP85",982.819288782803,-0.398566912252286,0.095782208574482,-4.16117897242214,3.16608832907279e-05,0.000221626183035096
"MIF4GD",8.67141806484006,-2.13869370061953,1.58146204730086,-1.35235221374406,0.176262668539784,0.332213254577168
"NT5C",294.757274010561,-0.711549356164811,0.0901251257399198,-7.89512747220101,2.90018668155608e-15,9.2457683492379e-14
"MSTO1",259.246253002583,-0.11089714123939,0.250890993095008,-0.442013241971567,0.658479623650797,0.793371102808379
"MBOAT7",412.849076406023,0.14953369308259,0.210649296896129,0.709870364088253,0.477784529774907,0.647935715592181
"ZBTB46",136.144455129105,-3.84628472082048,1.26544086507782,-3.03948199158555,0.00236985370319405,0.0099015534110005
"SLC35F5",495.8698073186,0.664536826511838,0.0670711931543992,9.90793208318302,3.8452229738182e-23,2.57667271507701e-21
"INSIG2",35.3940529754643,-0.1878698374211,0.268773300858874,-0.698989954808592,0.48455830855031,0.65403843654025
"PSD4",483.91809129146,0.0800753738400846,0.0891249355440684,0.898462067335699,0.368939259445771,0.549685648935718
"ALKBH7",432.158836884962,-0.428541183483057,0.11874003857243,-3.60907061034559,0.000307295965507656,0.00168129746645568
"CLPP",681.565336838074,-0.696940927018057,0.145308708864779,-4.79627774868341,1.61641115763566e-06,1.50255485656583e-05
"TNFSF9",1053.59929773253,0.173634672926786,0.10934817574124,1.58790644425265,0.112307496072304,0.23945325542468
"THOC2",244.940093667231,0.865676049830613,0.94898951376174,0.912208235472617,0.361659109467615,0.542704896955207
"RPL23",4864.452661604,-0.394273290845058,0.0997070313044943,-3.95431782178922,7.67533278579336e-05,0.000489377800346843
"STRADA",153.05210341924,-0.528727277616192,0.228222737151651,-2.31671604773042,0.0205192048086506,0.0623754906801613
"CD70",2956.07564593954,-0.230583838141222,0.111170647702957,-2.07414315654013,0.0380660175497789,0.103122400738365
"C3",4.47585176331274,0.32395867660226,0.615790542081561,0.526085827020304,0.598828575593489,0.747476136388196
"SH2D3A",298.390985306119,-0.601015204795873,0.192492901228585,-3.12227204722821,0.00179461021595248,0.00775604239856231
"TNFSF14",8.47655550677061,0.648229930839263,1.11330209029266,0.582258792551858,0.560392377361597,0.716994751793446
"RTN2",6.38885022060034,-0.552277379981893,1.86870444466894,-0.295540250657312,0.767581209136438,0.867859039308657
"EML2",379.160852880624,-1.04750404702387,0.146010595169769,-7.17416462692939,7.27500261805566e-13,1.78056978970994e-11
"VASP",2827.15977331788,-0.32874548790653,0.0756349775113548,-4.3464743260772,1.38343235877367e-05,0.000105449476976873
"SYMPK",3112.21933483699,-0.487235962301593,0.115388037901089,-4.22258642372663,2.41514744631511e-05,0.000174456804547011
"CDC25B",3105.13778985358,0.237321708668069,0.0626395940603757,3.78868529127638,0.000151446616824258,0.000897239956498738
"GNRH2",0.996800745650832,1.0562376515504,2.07887614775917,0.50808108635472,0.611396478741461,0.757468766159319
"PSMF1",155.325698626634,-0.374701820796987,0.16436892695061,-2.27963902757349,0.0226291062639334,0.0676130265946616
"TMX4",1290.19310619009,0.23541386712036,0.101375976433462,2.32218593992901,0.0202229257314312,0.0616518097816054
"RRBP1",3649.1774053121,0.837559033531938,0.122451936793257,6.83990025364842,7.92483401310983e-12,1.68299090333797e-10
"DSTN",46.1284439157015,-0.0925281839036536,0.242327516498795,-0.381831107092264,0.702586643694962,0.82456266192529
"SNRPB2",17.9515144860839,-0.00409956559105253,0.540628370283912,-0.00758296422531366,0.993949727902689,0.998143608611139
"S1PR4",101.43085257202,0.671383691100659,0.171126777097176,3.92331172531466,8.73400243941249e-05,0.000549267287807062
"NCLN",1573.05994771229,0.115608526090961,0.0705456831558707,1.63877534271691,0.10126005618856,0.222189447723238
"ANKHD1",79.8041207897229,0.413278174791713,0.343592126765927,1.20281619570771,0.229047456034112,0.398559319689257
"PITHD1",953.673863527626,-0.00659183186868729,0.0423740722749936,-0.155562859899528,0.876377601968437,0.933666467359134
"MAX",41.3449988863811,-0.587135992036527,0.199406121080357,-2.94442311427302,0.00323557327012335,0.0129874537425946
"FNTB",400.117325432482,-0.361475223466296,0.0989778419421929,-3.65208228804799,0.000260122498390774,0.00144962897367228
"ARMCX5",137.237819893178,-0.160342787870364,0.249344968820428,-0.64305603850318,0.520187738579126,0.685767504855912
"MMP24",9.90950402943962,0.0494613468961722,0.428468376211123,0.115437567023151,0.908098303802088,0.951610146805283
"NECAB3",283.915728581633,-0.0493437782257143,0.127926018481125,-0.385721206769168,0.699703155265028,0.822437189652457
"RALY",3302.7555545529,-0.339634007668678,0.0710782007098828,-4.77831464888861,1.76770608024707e-06,1.63548356110795e-05
"PLAGL2",1949.55083363408,0.0808855009097159,0.0554835365790879,1.4578288605381,0.144887721134559,0.289481850129027
"AGO3",68.9310498911659,0.212898741093668,0.268256485180536,0.793638748194244,0.427405767986493,0.603694793951248
"UROD",503.599162299226,-0.376714646254289,0.0789313922449004,-4.77268467640172,1.81786287754714e-06,1.67627115308355e-05
"KLC1",238.455419408366,0.957805423284542,0.629683354017132,1.52109058810928,0.12823710603361,0.264641203720729
"PCID2",12.0835518823367,0.616753578847674,1.10991376490298,0.555677024963812,0.578431665401298,0.731464887248032
"LRFN3",38.2085488666852,-0.436016949430095,0.400376862493133,-1.0890163500334,0.276146675682863,0.453423184385184
"IGFLR1",54.5694257058735,-0.342733647270599,0.26855823088303,-1.2761986335093,0.201885311578326,0.364815400055925
"CAPNS1",1344.60509993551,-0.198480604907772,0.133633723025153,-1.48525836454032,0.137475396534821,0.277767911851094
"PDCD2L",310.36915316848,-0.505450024226287,0.146402379075314,-3.4524713834484,0.000555476392698806,0.00282215536430413
"UBA2",543.684101704735,-0.201665974043426,0.0837297854829341,-2.40853327021278,0.0160167663493224,0.0508265385485165
"FFAR2",1.0019660710392,-0.730592597939331,1.6285775929644,-0.448607791913359,0.653714611877308,0.789559585471551
"HCST",110.672256504531,-0.468356696578214,0.128204604203682,-3.65319716469873,0.0002589952046374,0.00144392964653258
"FFAR1",8.10577960058716,1.07897737313159,0.516736005147626,2.08806307743804,0.0367921451178839,0.100272215440724
"CCR7",316.652719647091,2.97205429333674,0.225088563202982,13.2039329366396,8.32713412513191e-40,2.01662735900563e-37
"KRT9",2.97195243067936,0.699218907749505,0.726758423358214,0.962106368879147,0.335996175210243,0.516318735678749
"NR1D1",459.364397803925,-0.152672520956844,0.0827697587120753,-1.84454471454888,0.0651037955861948,0.157914109961866
"ARL2",827.308450293322,-1.13706387843206,0.123785565596539,-9.18575500263222,4.08650414977922e-20,2.0970298618421e-18
"BCL2L12",570.26760506999,0.0602369489285078,0.105387779735746,0.571574323698142,0.567610394599603,0.723222493833269
"RRAS",142.002309343208,0.450878364661553,0.162254467673619,2.77883482116814,0.00545542583362723,0.0202873648188013
"PRRG2",32.0123103848771,-0.081870777581256,0.356431284905227,-0.229695823707016,0.818328140350156,0.899328390040328
"TSKS",1.65159600278626,3.11568621764451,1.89825099339055,1.64134575906606,0.100725662412491,0.221276222416504
"NOP53",3165.77705176571,-0.614960994730956,0.0663783720891017,-9.26447840428317,1.96033103592293e-20,1.03679730344368e-18
"FLRT1",5.62106887849561,0.317519229436979,0.538279770146555,0.589877693806939,0.555272649765872,0.712623991945714
"SBDS",904.866714964839,0.28013154895986,0.100501939577136,2.78732480326768,0.00531451821952128,0.019854292152171
"IFI35",82.9767746367377,0.7592940359702,0.276842185518854,2.74269629300585,0.00609370167212925,0.0222474101777499
"MLX",83.89466045866,-0.00612828054049566,0.315735485592915,-0.0194095400109603,0.984514400014716,0.993052254948953
"DNASE1",221.099745095698,0.211068405301929,0.101167026838063,2.08633595252121,0.036948202155174,0.100637920787297
"TRAP1",5378.58412584541,-0.942757961437032,0.0819535251705517,-11.5035681439582,1.26572504579227e-30,1.46824105311904e-28
"SUGP1",45.1481257276691,0.250351800461802,0.524143222493481,0.477640060422447,0.632906412837576,0.773701746617951
"DDX49",963.114491512346,-0.0874172026281896,0.108878661906292,-0.802886452658894,0.42204036697157,0.599181860092107
"SDF2",58.1632167532064,0.169662356916652,0.270606853153753,0.626969919421269,0.530678953185615,0.693110029975557
"NSRP1",235.058810556455,0.301292223610135,0.0921896435032325,3.26817863873799,0.00108242022542098,0.00501905569086705
"AHDC1",304.905996650226,0.369950041082901,0.238180811343891,1.55323192911942,0.120367735924985,0.252592919840148
"SLC35A2",54.6894168095886,-0.126977149901865,0.401681463479335,-0.316114039224012,0.751915950966351,0.857947411732477
"ELK1",698.749868381043,0.261292926466458,0.140943595189213,1.85388293888544,0.063755909274309,0.155272860201581
"ATG14",138.227582755533,0.262247641755105,0.172492672230224,1.520340767897,0.128425352868324,0.264868833307004
"DLGAP5",1024.84286875645,-0.105915774502926,0.0955866261700838,-1.10806060164173,0.267835644555973,0.443972025840002
"L3HYPDH",8.47870135293492,0.399008146752232,0.669700201548993,0.59580114479485,0.55130807886753,0.709448748083097
"HSPA2",69.7347043058922,1.76698630612929,0.220202957423088,8.02435320037181,1.0206225777331e-15,3.4615906788766e-14
"SGPP1",561.720413297183,-0.196029676952836,0.0683512827194967,-2.86797363785128,0.00413109953244442,0.0159245177173591
"PLEKHG3",3.22416764391613,0.326868137464753,0.885833123636174,0.368995162568569,0.712131330462438,0.831100852697286
"EVI2A",179.778744690875,0.244208661915056,0.210563832359958,1.15978446620207,0.24613657010183,0.419411624571897
"AIF1L",39.5425241032898,3.12715087445763,1.29812876723849,2.40896816508429,0.0159976933630528,0.0507776866368317
"FAM78A",13.5466698901864,-0.641886449175099,0.698263300500095,-0.919261328377677,0.357958899937187,0.538438779741384
"CTAG2",27.6551308729748,4.08206290255611,0.923118011353773,4.4220379760218,9.77742658003804e-06,7.75675842016351e-05
"MAGEC2",1.74136781916042,4.13253527935601,1.28050907265446,3.22725966383775,0.00124981985084966,0.00568264598851407
"PYCARD",228.389005541137,0.277360423717702,0.12694627984161,2.18486452745021,0.0288987810871194,0.082523536228092
"COX7C",1083.20841598583,-0.416696811638644,0.107439477907973,-3.87843295362589,0.000105131491987781,0.000646429895500813
"PHPT1",679.576356571194,0.382408890518302,0.0893934427384733,4.27781813524136,1.88734114680496e-05,0.000139618741642528
"TRAF2",369.352576977474,0.0076453862465932,0.073465492960901,0.104067718577239,0.917115608567546,0.956608096022672
"ABHD8",639.574384017616,0.0683091924132587,0.139024679399176,0.491345800677053,0.623181891198241,0.766702569171169
"HELB",6.99741948245722,0.821981265288937,1.89323928774912,0.434166600391117,0.664167465005549,0.798002477057434
"RAB3IP",66.0812459819479,1.2146366903006,1.22160485280398,0.994295894873545,0.320078833677306,0.500999850905158
"YEATS4",496.021885457053,-0.339324560630317,0.129489836116526,-2.62047254677939,0.00878079997074272,0.0305190473320597
"NDUFB2",868.560091435273,-0.253586099343957,0.0659454200185363,-3.84539364936454,0.000120359058885053,0.000731266042627318
"TAS2R4",4.11992123598214,0.0547367141406355,0.610529393405268,0.0896545108751241,0.92856176536421,0.962302297979546
"TAS2R5",2.73454340710885,-0.772192612556383,0.942570940442381,-0.819240843764997,0.412649016118235,0.591199482978321
"ZNF777",876.682994765523,0.0968541407287787,0.10665089559642,0.908141841539583,0.363803286528043,0.545152037259347
"IDUA",52.3269115473156,-0.554316219970306,2.16707707771959,-0.255789803542018,0.798113147650191,0.886955978788738
"ZNF317",793.289921062936,-0.435713609191071,0.119212806757101,-3.65492283122607,0.000257259347023633,0.00143781258441081
"PIN1",1837.42474871676,-0.150938232535951,0.0742816622240799,-2.03197166052406,0.0421565249972525,0.112081793347857
"FBXL12",325.493750502306,-0.134347328604175,0.165197844821452,-0.813251097490885,0.416074108551459,0.594194805963619
"CYP4F11",7.05799326574855,4.1351552314736,1.55306733781983,2.66257304546657,0.00775457368630675,0.0274050525258009
"SIN3B",1461.22220975737,0.642699652449252,0.102076147803391,6.29627651787132,3.0488030419399e-10,5.32730091024537e-09
"EPS15L1",30.0910127175575,3.53351170472206,2.89986263492792,1.2185100294621,0.223030215801541,0.391394495159481
"KLF2",43.8404892748861,5.59019743649537,0.828828796469546,6.74469499649047,1.53348814278129e-11,3.14535963193951e-10
"F2RL3",74.9826967960563,2.75223660685557,0.222963084801066,12.3439115910654,5.25399496445585e-35,8.53248782227631e-33
"HCFC1R1",60.9611274458393,-1.13820875123891,0.359021057816504,-3.17031195373684,0.00152275359716849,0.00674049023197308
"JPT2",1551.79691883115,-0.092996207462636,0.0870612519301772,-1.06816988500485,0.285443886466637,0.463179429738504
"UNKL",173.527900033023,1.14395449022582,0.639077333103974,1.79000948863211,0.0734523860158396,0.173649193289819
"GFER",302.701721793658,-0.530278818145254,0.102582483297046,-5.1692920769888,2.34982406219341e-07,2.53611973061124e-06
"SYNGR3",120.693948277235,-0.19409459219794,0.276343549300989,-0.702367009068612,0.482450313997265,0.651765916462933
"RAB40C",114.577266373372,0.125967804344369,0.476986808208445,0.26409075088995,0.79170999069486,0.883049062721912
"WDR24",9.04390808717461,0.448731733626812,0.685532231557031,0.654574231480874,0.512741919404918,0.679194842670136
"GNG13",6.46678361485889,1.96839012456033,0.609428297470386,3.22989617110121,0.00123835181119224,0.00563421503022335
"TUBBP1",1.98650406821108,0.883748676700905,1.08514890896644,0.814403138038114,0.415414041529847,0.593497767468227
"ZNF10",132.574326567592,0.621586670389969,0.173704035563438,3.57842388850523,0.000345672500343302,0.00186757854979998
"TICAM1",1962.34785334464,-0.395174269973965,0.0880890236253601,-4.48607844326472,7.25460413965353e-06,5.90463181272272e-05
"MON1B",941.95458163238,-0.0521931248232918,0.0609198013532718,-0.856751395504815,0.391582292529412,0.572060743578792
"METTL25",18.0960308346114,1.458336356059,0.768520879883261,1.89758846406427,0.0577503152427266,0.143456064713082
"EIF3K",1135.73687994335,-0.640929148011445,0.0793265786530611,-8.07962676437341,6.49652988455238e-16,2.27033160826231e-14
"EMC6",764.889981846492,-0.37273474371929,0.0955281570662759,-3.90183119999576,9.54677244546107e-05,0.000593620030797949
"TUBA4A",2530.65676808003,-0.0359443147632087,0.0656096099952047,-0.547851370642743,0.583793962035005,0.735977895821745
"AAMP",899.567873815883,-0.185009915265071,0.0782454255337717,-2.36448219180837,0.0180552953708242,0.0561720300425642
"PNKD",718.479402678009,-0.529929075066259,0.0755750564840454,-7.01195738011961,2.3500680058319e-12,5.35319121328441e-11
"HSPB1",1231.73225590138,1.88977063405527,0.0958684090971386,19.7121309496277,1.69669446661683e-86,3.3458814881684e-83
"GNG11",57.6422486416472,0.426634854633221,0.185540510580675,2.29941619378974,0.0214813172583163,0.0647912622899802
"SEM1",337.030108826122,-0.113224733883697,0.0850706151136456,-1.3309499846973,0.183205468581887,0.341107133572211
"PTPN12",68.3056552270091,0.702844363403495,0.281413800395633,2.49754760575132,0.0125055672594554,0.0411310103525191
"FGL2",0.990593681500234,2.2430238469331,1.47379491717598,1.52193756457722,0.128024725623108,0.264479693579973
"STYXL1",35.1035980144717,0.325440194405042,0.411029795465162,0.791767891271098,0.428496027648806,0.604294895292606
"PEX1",334.389914289617,-0.329889511021523,0.191648242518363,-1.7213281305719,0.085191297640372,0.194515381769255
"LRFN1",156.238183514023,-0.429981816241722,0.122016805267611,-3.52395569855049,0.000425155326686515,0.00224258468841446
"SPINK2",3.06814831808377,0.101803885177866,0.901203775378072,0.112964334992003,0.910058830728504,0.952205874280018
"TUBGCP6",528.031926227346,0.203869933129046,0.171685472834467,1.18746175645047,0.235045532949163,0.405977044147929
"DGCR6L",478.00856646575,0.0447092486507689,0.0900167808234069,0.496676822274711,0.61941696953891,0.763163014282203
"NCF4",343.660716730286,-0.292602265068942,0.177226682973393,-1.65100570726627,0.0987374095208031,0.21788762980754
"CYTH4",146.015999436279,0.642909869337206,0.161303958521252,3.98570422716875,6.72802791815286e-05,0.000436847118448646
"GCAT",807.432687601952,-0.867144876830094,0.0809276477321304,-10.7150634070118,8.64979682203828e-27,7.65396123919336e-25
"SGSM3",2340.54194899856,-0.274951618389407,0.0739786786966641,-3.71663326830687,0.000201895167777015,0.00116316655724304
"VPREB3",4669.88503943462,-0.98711818014266,0.0594736914562615,-16.5975602988863,7.25816533333864e-62,5.00958571307033e-59
"SDF2L1",389.518711642779,0.0174200455250719,0.1233433418822,0.14123215132041,0.887686547548747,0.939191009608562
"YWHAH",2016.53866388107,-0.217260006790469,0.0689069397735997,-3.1529481283641,0.00161630524960544,0.0070920145154334
"A4GALT",193.864612309528,0.0309615692976903,0.675300471129528,0.0458485824034789,0.963430936339977,0.981857419577888
"CDC42EP1",10.5120595109866,2.6235958946298,0.600747207579487,4.36722112317545,1.25837313488414e-05,9.68259908246417e-05
"GALR3",1.82510377257321,1.47306522601338,1.27931183061599,1.15145126525102,0.249546633702557,0.42351618252379
"TST",29.130864329265,3.09813821174228,1.14900098505375,2.69637559239983,0.00700985768945268,0.0251989780065637
"APOL5",72.6868722783547,-1.22633381799855,0.150622972504234,-8.14174489860161,3.89621497150458e-16,1.38260543616065e-14
"CCDC117",933.664754699679,0.763629476752302,0.0539344035478028,14.1584856143906,1.65522760564794e-45,5.44018139722958e-43
"APOL2",107.924949073384,-0.723911141029343,0.275478997897911,-2.62782697248527,0.00859322127274892,0.0299304107792279
"RAC2",7586.56639303089,-0.77865695505704,0.0401248976020274,-19.4058303345725,6.88964380031641e-84,9.51046430195678e-81
"LIF",3.60256691765366,4.77369353087283,1.33797213537788,3.56785721066201,0.000359912536238672,0.00193693280711057
"APOBEC3A",2.42610398346843,1.31760733668971,1.01758020857541,1.29484371412286,0.195374148552406,0.357096286517748
"EMC4",84.626158325342,0.0774618904213408,0.314196519776729,0.246539619459776,0.805264538791369,0.891463433518821
"PMPCB",221.112528763817,-0.510243427235943,0.124757833387783,-4.08987085925066,4.31613435591211e-05,0.000293208261067967
"DNAJC2",3.9008906993906,-0.299609889401901,2.91669420030174,-0.1027224209418,0.91818327843661,0.95706592382422
"ATP6V1F",6917.95908395841,-0.418652313855514,0.0457362558852842,-9.15362015871128,5.5056895838876e-20,2.80444793416917e-18
"LSM8",324.775960302432,0.308176024317523,0.129533137683189,2.37912884555655,0.0173536090572963,0.054344196784691
"VGF",43.9573679845604,8.88765562344378,0.971846579981188,9.1451220866732,5.95625475200487e-20,3.02279928664247e-18
"STRIP2",117.747241834175,0.787672764813514,0.142362079492246,5.53288324828394,3.15009161674622e-08,3.99667873874677e-07
"DNAJB9",100.711377788735,0.593925659966994,0.160490639997779,3.70068721749264,0.00021501637576432,0.00123054977240907
"LRRC4",50.5209882513975,2.30155574977145,0.242929898396556,9.47415598064597,2.68925921489609e-21,1.5932418112629e-19
"CALU",552.843456992006,-0.245850704134309,0.0776326532406453,-3.16684660219228,0.00154101583118531,0.00680492083611067
